id_odf,siren,nom,type,adress,url_ptf,nb_ptf,url_datagouv,nb_datagouv,id_datagouv,merge,tranche_ptf,platform_clean,orga,tags,id_ods,depcode,dep_label,regcode,reg_code_short,reg_code_geo,pop_insee,tranche_pop,lat,lon,text
odf_251602660,251602660,SMD CALITOM,AGCT,19 Route du Lac des Saules 16600 Mornac,,,https://www.data.gouv.fr/fr/organizations/5e38023e634f414e2d35b954/,1,5e38023e634f414e2d35b954,datagouv,d_1_5,DataGouv,DataGouv,Environnement,,16,Charente,NAQ-75,NAQ,75,,p_na,45.703186,0.304868,"<p>L'organisation SMD CALITOM est un autre groupement de collectivité territoriale et se situe dans le département 16 (Charente) en région Nouvelle-Aquitaine. </p><br><p>SMD CALITOM publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5e38023e634f414e2d35b954/'> sa page sur datagouv</a>.</p><br><p>Adresse : 19 Route du Lac des Saules 16600 Mornac.</p><br><p>N° de SIREN : 251602660.</p><br>"
odf_257603894,257603894,SMEAU SIDESA,AGCT,28 Rue Alfred Kastler 76130 Mont-Saint-Aignan,,,https://www.data.gouv.fr/fr/organizations/5e42c72d634f41223f26f4b9/,,5e42c72d634f41223f26f4b9,datagouv,d_1_5,DataGouv,DataGouv,Environnement,,76,Seine-Maritime,NOR-28,NOR,28,,p_na,49.475112,1.09712,"<p>L'organisation SMEAU SIDESA est un autre groupement de collectivité territoriale et se situe dans le département 76 (Seine-Maritime) en région Normandie. </p><br><p>SMEAU SIDESA publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5e42c72d634f41223f26f4b9/'> sa page sur datagouv</a>.</p><br><p>Adresse : 28 Rue Alfred Kastler 76130 Mont-Saint-Aignan.</p><br><p>N° de SIREN : 257603894.</p><br>"
odf_200000586,200000586,SMED ALPES MARITIMIES,AGCT,06510 LE BROC,https://opendata.sictiam.fr/fr/organization/syndicat-mixte-d-elimination-des-dechets-menagers-du-moyen-pays-des-alpes-maritimes-smed,1,,3,,ptf,d_1_5,OpenDataSoft,Data Sicoval,Environnement,,06,Alpes-Maritimes,PAC-93,PAC,93,,p_na,43.815155,7.159225,"<p>L'organisation SMED ALPES MARITIMIES est un autre groupement de collectivité territoriale et se situe dans le département 06 (Alpes-Maritimes) en région Provence-Alpes-Côte-d’Azur. </p><br><p>SMED ALPES MARITIMIES publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.sictiam.fr/fr/organization/syndicat-mixte-d-elimination-des-dechets-menagers-du-moyen-pays-des-alpes-maritimes-smed'> la plateforme de SMED ALPES MARITIMIES</a>.</p><br><p>Adresse : 06510 LE BROC.</p><br><p>N° de SIREN : 200000586.</p><br>"
odf_251200861,251200861,SMICA,AGCT,10 Rue du Faubourg Lo Barri 12000 Rodez,https://www.smica.fr/fr/metiers-services/donnees/opendata,0,https://www.data.gouv.fr/fr/organizations/5963804188ee3874c56d9456/,,5963804188ee3874c56d9456,datagouv,d_1_5,OpenDataSoft,Data Sicoval,,,12,Aveyron,OCC-76,OCC,76,,p_na,44.354885,2.575863,"<p>L'organisation SMICA est un autre groupement de collectivité territoriale et se situe dans le département 12 (Aveyron) en région Occitanie. </p><br><p>SMICA publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 3 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.smica.fr/fr/metiers-services/donnees/opendata'> la plateforme de SMICA</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5963804188ee3874c56d9456/'> sa page sur datagouv</a>.</p><br><p>Adresse : 10 Rue du Faubourg Lo Barri 12000 Rodez.</p><br><p>N° de SIREN : 251200861.</p><br>"
odf_253306617,253306617,SMICVAL,AGCT,8 Route de la Pinière 33910 Saint-Denis-de-Pile,https://www.datalocale.fr/dataset?organization=smicval,1,,,,ptf,d_1_5,CKAN,Ressourcerie Datalocale,,,33,Gironde,NAQ-75,NAQ,75,,p_na,45.000279,-0.15956,"<p>L'organisation SMICVAL est un autre groupement de collectivité territoriale et se situe dans le département 33 (Gironde) en région Nouvelle-Aquitaine. </p><br><p>SMICVAL publie uniquement sur un portail local avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 1 jeu de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.datalocale.fr/dataset?organization=smicval'> la plateforme de SMICVAL</a>.</p><br><p>Adresse : 8 Route de la Pinière 33910 Saint-Denis-de-Pile.</p><br><p>N° de SIREN : 253306617.</p><br>"
odf_254178056,254178056,SMIEEOM VAL DE CHER,AGCT,1 Rue des Fauvettes 41400 Montrichard Val de Cher,https://data.val2c.fr/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&sort=modified&refine.publisher=SMIEEOM+Val-de-Cher,5,,,,ptf,d_1_5,OpenDataSoft,Data Centre Val de Loire,Environnement,SMIEEOM Val-de-Cher,41,Loir-et-Cher,CVL-24,CVL,24,,p_na,47.354818,1.173821,"<p>L'organisation SMIEEOM VAL DE CHER est un autre groupement de collectivité territoriale et se situe dans le département 41 (Loir-et-Cher) en région Centre-Val de Loire. </p><br><p>SMIEEOM VAL DE CHER publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 5 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.val2c.fr/explore/?disjunctive.theme&disjunctive.publisher&disjunctive.keyword&sort=modified&refine.publisher=SMIEEOM+Val-de-Cher'> la plateforme de SMIEEOM VAL DE CHER</a>.</p><br><p>Adresse : 1 Rue des Fauvettes 41400 Montrichard Val de Cher.</p><br><p>N° de SIREN : 254178056.</p><br>"
odf_200052587,200052587,SMN ANJOU NUMERIQUE,AGCT,9 Route de la Confluence 49000 Écouflant,https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Syndicat+Mixte+Anjou+Num%C3%A9rique,2,,45,,ptf,d_1_5,OpenDataSoft,Data Pays de la Loire,Télécom,Syndicat Mixte Anjou Numérique,49,Maine-et-Loire,PDL-52,PDL,52,,p_na,47.505989,-0.507954,"<p>L'organisation SMN ANJOU NUMERIQUE est un autre groupement de collectivité territoriale et se situe dans le département 49 (Maine-et-Loire) en région Pays-de-la-Loire. </p><br><p>SMN ANJOU NUMERIQUE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 2 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.paysdelaloire.fr/explore/?disjunctive.diffuseur&disjunctive.gestionnaire&disjunctive.publisher&source=shared&sort=title&refine.publisher=Syndicat+Mixte+Anjou+Num%C3%A9rique'> la plateforme de SMN ANJOU NUMERIQUE</a>.</p><br><p>Adresse : 9 Route de la Confluence 49000 Écouflant.</p><br><p>N° de SIREN : 200052587.</p><br>"
odf_200033702,200033702,SMO SUD THD,AGCT,Avenue Louis Philibert 13290 Aix-en-Provence,https://trouver.datasud.fr/organization/smo-sud-thd,42,https://www.data.gouv.fr/fr/organizations/59e60b8cc751df26bd5f4ceb/,,59e60b8cc751df26bd5f4ceb,ptf+datagouv,d_51_100,CKAN,Data Sud,Télécom,,13,Bouches-du-Rhône,PAC-93,PAC,93,,p_na,43.495727,5.346116,"<p>L'organisation SMO SUD THD est un autre groupement de collectivité territoriale et se situe dans le département 13 (Bouches-du-Rhône) en région Provence-Alpes-Côte-d’Azur. </p><br><p>SMO SUD THD publie sur un portail local et sur data.gouv avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 87 jeux de données : 42 jeux de données sur sa plateforme et 45 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://trouver.datasud.fr/organization/smo-sud-thd'> la plateforme de SMO SUD THD</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/59e60b8cc751df26bd5f4ceb/'> sa page sur datagouv</a>.</p><br><p>Adresse : Avenue Louis Philibert 13290 Aix-en-Provence.</p><br><p>N° de SIREN : 200033702.</p><br>"
odf_200046050,200046050,SMO VAL DE LOIRE NUMERIQUE,OACT,Place de la Republique 41000 Blois,https://data.valdeloirenumerique.fr/explore/?sort=explore.popularity_score,3,,1,,ptf,d_1_5,OpenDataSoft,Data Centre Val de Loire,Télécom,,41,Loir-et-Cher,CVL-24,CVL,24,,p_na,47.590143,1.333835,"<p>L'organisation SMO VAL DE LOIRE NUMERIQUE est un organisme associé de collectivité territoriale et se situe dans le département 41 (Loir-et-Cher) en région Centre-Val de Loire. </p><br><p>SMO VAL DE LOIRE NUMERIQUE publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 3 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://data.valdeloirenumerique.fr/explore/?sort=explore.popularity_score'> la plateforme de SMO VAL DE LOIRE NUMERIQUE</a>.</p><br><p>Adresse : Place de la Republique 41000 Blois.</p><br><p>N° de SIREN : 200046050.</p><br>"
odf_259102457,259102457,SMOYS,AGCT,Place Roger Perriaud 91700 Sainte-Geneviève-des-Bois,,,https://www.data.gouv.fr/fr/organizations/5b0e6478c751df08a2eb86eb/,2,5b0e6478c751df08a2eb86eb,datagouv,d_1_5,DataGouv,DataGouv,Energie,,91,Essonne,IDF-11,IDF,11,,p_na,48.640883,2.325941,"<p>L'organisation SMOYS est un autre groupement de collectivité territoriale et se situe dans le département 91 (Essonne) en région Île-de-France. </p><br><p>SMOYS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5b0e6478c751df08a2eb86eb/'> sa page sur datagouv</a>.</p><br><p>Adresse : Place Roger Perriaud 91700 Sainte-Geneviève-des-Bois.</p><br><p>N° de SIREN : 259102457.</p><br>"
odf_256300120,256300120,SMTC AGGLOMERATION CLERMONTOISE,OACT,2bis Rue de l’Hermitage 63000 Clermont-Ferrand,https://opendata.clermontmetropole.eu/search?source=smtc-t2c,1,https://www.data.gouv.fr/fr/organizations/5ef49ae03ca058b476bded7d/,1,5ef49ae03ca058b476bded7d,ptf,d_1_5,DataGouv,DataGouv,Transport,,63,Puy-de-Dôme,ARA-84,ARA,84,,p_na,45.764071,3.127765,"<p>L'organisation SMTC AGGLOMERATION CLERMONTOISE est un organisme associé de collectivité territoriale et se situe dans le département 63 (Puy-de-Dôme) en région Auvergne-Rhône-Alpes. </p><br><p>SMTC AGGLOMERATION CLERMONTOISE publie uniquement sur un portail local avec une plateforme de type DataGouv.</p><br><p>Cette organisation a publié 3 jeux de données : 1 jeu de données sur sa plateforme et 2 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://opendata.clermontmetropole.eu/search?source=smtc-t2c'> la plateforme de SMTC AGGLOMERATION CLERMONTOISE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5ef49ae03ca058b476bded7d/'> sa page sur datagouv</a>.</p><br><p>Adresse : 2bis Rue de l’Hermitage 63000 Clermont-Ferrand.</p><br><p>N° de SIREN : 256300120.</p><br>"
odf_200026615,200026615,SMTC DU GRAND NOUMEA,AGCT,98800 NOUMEA,,,https://www.data.gouv.fr/fr/organizations/5e0441b78b4c41242daa4ee7/,24,5e0441b78b4c41242daa4ee7,datagouv,d_1_5,DataGouv,DataGouv,Transport,,988,Nouvelle-Calédonie,NC,NC,NC,,p_na,-22.27,166.44,"<p>L'organisation SMTC DU GRAND NOUMEA est un autre groupement de collectivité territoriale et se situe dans le département 988 (Nouvelle-Calédonie) en région Nouvelle-Calédonie. </p><br><p>SMTC DU GRAND NOUMEA publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5e0441b78b4c41242daa4ee7/'> sa page sur datagouv</a>.</p><br><p>Adresse : 98800 NOUMEA.</p><br><p>N° de SIREN : 200026615.</p><br>"
odf_253800825,253800825,SMTC GRENOBLE,AGCT,3 Rue Malakoff 38000 Grenoble,http://data.metropolegrenoble.fr/ckan/dataset?organization=smtc,22,https://www.data.gouv.fr/fr/organizations/575fc7f0c751df0e1dac31a0/,1,575fc7f0c751df0e1dac31a0,ptf+datagouv,d_26_50,CKAN,Data Métropole Grenoble,Transport,,38,Isère,ARA-84,ARA,84,,p_na,45.188801,5.73914,"<p>L'organisation SMTC GRENOBLE est un autre groupement de collectivité territoriale et se situe dans le département 38 (Isère) en région Auvergne-Rhône-Alpes. </p><br><p>SMTC GRENOBLE publie sur un portail local et sur data.gouv avec une plateforme de type CKAN.</p><br><p>Cette organisation a publié 46 jeux de données : 22 jeux de données sur sa plateforme et 24 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='http://data.metropolegrenoble.fr/ckan/dataset?organization=smtc'> la plateforme de SMTC GRENOBLE</a> ou sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/575fc7f0c751df0e1dac31a0/'> sa page sur datagouv</a>.</p><br><p>Adresse : 3 Rue Malakoff 38000 Grenoble.</p><br><p>N° de SIREN : 253800825.</p><br>"
odf_200006039,200006039,SMTC OISE MOBILITE,AGCT,1 Rue des Filatures 60000 Beauvais,,,https://www.data.gouv.fr/fr/organizations/5e874ace3af8a02435889f1b/,10,5e874ace3af8a02435889f1b,datagouv,d_1_5,DataGouv,DataGouv,Transport,,60,Oise,HDF-32,HDF,32,,p_na,49.430768,2.070569,"<p>L'organisation SMTC OISE MOBILITE est un autre groupement de collectivité territoriale et se situe dans le département 60 (Oise) en région Hauts-de-France. </p><br><p>SMTC OISE MOBILITE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5e874ace3af8a02435889f1b/'> sa page sur datagouv</a>.</p><br><p>Adresse : 1 Rue des Filatures 60000 Beauvais.</p><br><p>N° de SIREN : 200006039.</p><br>"
odf_200024883,200024883,SMTC PAU BEARN MOBILITE,AGCT,2bis Place Royale 64000 Pau,,,https://www.data.gouv.fr/fr/organizations/pau-bearn-pyrenees-mobilites/,1,5d23aa818b4c416697d58dd2,datagouv,d_6_10,DataGouv,DataGouv,Transport,,64,Pyrénées-Atlantiques,NAQ-75,NAQ,75,,p_na,43.293766,-0.370416,"<p>L'organisation SMTC PAU BEARN MOBILITE est un autre groupement de collectivité territoriale et se situe dans le département 64 (Pyrénées-Atlantiques) en région Nouvelle-Aquitaine. </p><br><p>SMTC PAU BEARN MOBILITE publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 10 jeux de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/pau-bearn-pyrenees-mobilites/'> sa page sur datagouv</a>.</p><br><p>Adresse : 2bis Place Royale 64000 Pau.</p><br><p>N° de SIREN : 200024883.</p><br>"
odf_200046639,200046639,SMTC SIMOUV,AGCT,540 Rue President Lecuyer 59880 Saint-Saulve,,,https://www.data.gouv.fr/fr/organizations/5d9c9b688b4c410f098b6b1c/,1,5d9c9b688b4c410f098b6b1c,datagouv,d_1_5,DataGouv,DataGouv,Transport,,59,Nord,HDF-32,HDF,32,,p_na,50.388723,3.551737,"<p>L'organisation SMTC SIMOUV est un autre groupement de collectivité territoriale et se situe dans le département 59 (Nord) en région Hauts-de-France. </p><br><p>SMTC SIMOUV publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5d9c9b688b4c410f098b6b1c/'> sa page sur datagouv</a>.</p><br><p>Adresse : 540 Rue President Lecuyer 59880 Saint-Saulve.</p><br><p>N° de SIREN : 200046639.</p><br>"
odf_200016632,200016632,SMTC TOUT'ENBUS,AGCT,Rue Georges Couderc 07200 Aubenas,,,https://www.data.gouv.fr/fr/organizations/5bfd2c5e634f411d0ced2709/,,5bfd2c5e634f411d0ced2709,datagouv,d_1_5,DataGouv,DataGouv,Transport,,07,Ardèche,ARA-84,ARA,84,,p_na,44.61414,4.389739,"<p>L'organisation SMTC TOUT'ENBUS est un autre groupement de collectivité territoriale et se situe dans le département 07 (Ardèche) en région Auvergne-Rhône-Alpes. </p><br><p>SMTC TOUT'ENBUS publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5bfd2c5e634f411d0ced2709/'> sa page sur datagouv</a>.</p><br><p>Adresse : Rue Georges Couderc 07200 Aubenas.</p><br><p>N° de SIREN : 200016632.</p><br>"
odf_200081263,200081263,SMTL FIBRE 64 PYR. ATL,AGCT,64 Avenue Jean Biray 64000 Pau,https://lafibre64-data64.opendatasoft.com/explore/?sort=modified&refine.publisher=La+Fibre+64,4,,1,,ptf,d_1_5,OpenDataSoft,OpenData La Fibre 64,Télécom,La Fibre 64,64,Pyrénées-Atlantiques,NAQ-75,NAQ,75,,p_na,43.293421,-0.373581,"<p>L'organisation SMTL FIBRE 64 PYR. ATL est un autre groupement de collectivité territoriale et se situe dans le département 64 (Pyrénées-Atlantiques) en région Nouvelle-Aquitaine. </p><br><p>SMTL FIBRE 64 PYR. ATL publie uniquement sur un portail local avec une plateforme de type OpenDataSoft.</p><br><p>Cette organisation a publié 4 jeux de données sur sa plateforme.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://lafibre64-data64.opendatasoft.com/explore/?sort=modified&refine.publisher=La+Fibre+64'> la plateforme de SMTL FIBRE 64 PYR. ATL</a>.</p><br><p>Adresse : 64 Avenue Jean Biray 64000 Pau.</p><br><p>N° de SIREN : 200081263.</p><br>"
odf_520286873,520286873,SOCIETE DES TRANSPORTS URBAINS DE VIERZON,DSPT,2 Rue Gay Lussac 18100 Vierzon,,,https://www.data.gouv.fr/fr/organizations/5bcf27078b4c4127749e259d/,,5bcf27078b4c4127749e259d,datagouv,d_1_5,DataGouv,DataGouv,Transport,,18,Cher,CVL-24,CVL,24,,p_na,47.223499,2.076374,"<p>L'organisation SOCIETE DES TRANSPORTS URBAINS DE VIERZON est un délégataire de services publics territoriaux et se situe dans le département 18 (Cher) en région Centre-Val de Loire. </p><br><p>SOCIETE DES TRANSPORTS URBAINS DE VIERZON publie uniquement sur data.gouv.fr.</p><br><p>Cette organisation a publié 1 jeu de données sur data.gouv.</p><br><p>Plus d'infos en cliquant sur <a target='_blank' class=""link-underlined"" href='https://www.data.gouv.fr/fr/organizations/5bcf27078b4c4127749e259d/'> sa page sur datagouv</a>.</p><br><p>Adresse : 2 Rue Gay Lussac 18100 Vierzon.</p><br><p>N° de SIREN : 520286873.</p><br>"
